pictureName,dateTime,aperture,exposure,make,model,lenseModel,lenseDescription,ISO,APERTURE,WHITE_BALANCE,BRIGHTNESS,CONTRAST,SATURATION,SHARPNESS,SHUTTER_SPEED,DIGITAL_ZOOM_RATIO,IMAGE_WIDTH,IMAGE_HEIGHT,X_RESOLUTION,Y_RESOLUTION,FLASH,METERING_MODE,FOCAL_LENGTH,FOCAL_LENGTH_35MM, EXPOSURE_TIME, EXPOSURE_COMPENSATION, EXPOSURE_PROGRAM, ORIENTATION, COLOR_SPACE,SENSING_METHOD,SOFTWARE,MAKE,MODEL,LENS_MAKE,LENS_MODEL,OWNER_NAME,TITLE,AUTHOR,SUBJECT,KEYWORDS,COMMENT,RATING,RATING_PERCENT,DATE_TIME_ORIGINAL,GPS_LATITUDE,GPS_LATITUDE_REF,GPS_LONGITUDE, GPS_LONGITUDE_REF, GPS_ALTITUDE, GPS_ALTITUDE_REF, GPS_SPEED, GPS_SPEED_REF, GPS_PROCESS_METHOD,GPS_BEARING, GPS_BEARING_REF, GPS_TIMESTAMP, ROTATION, EXIF_VERSION, LENS_ID,COPYRIGHT,ARTIST,SUB_SEC_TIME_ORIGINAL, OBJECT_NAME, CAPTION_ABSTRACT,CREATOR,IPTC_KEYWORDS,COPYRIGHT_NOTICE, FILE_TYPE, FILE_SIZE, AVG_BITRATE, MIME_TYPE, CREATE_DATE, VISION_CONTENT, VISION_TAGS
AesthetikVerfall-1219n.jpg,2018:06:05 14:38:24,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,160,3.50000018908944,1,4.9546875,0,0,0,0.0250000016442728,1,3239,3255,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:38:24,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,6809056,-,-,2018:06:05 14:38:24,a close up of a wooden door,cabinet%sitting%wooden%table%building%little%old%red%close%hand%large%kitchen%door%oven%holding%cake%train%standing%stuffed%laying%cat%pizza%
AesthetikVerfall-1218n.jpg,2018:06:05 14:38:11,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,160,3.50000018908944,1,5.025,0,0,0,0.0250000016442728,1,3254,3239,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:38:11,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,5973629,-,-,2018:06:05 14:38:11,a group of colorful flowers,blue%colorful%wearing%colored%hanging%old%covered%woman%painted%man%many%red%graffiti%standing%group%street%phone%
AesthetikVerfall-1259n.jpg,2018:06:05 15:25:33,3.50000018908944,0.0333333239899075,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,3.50000018908944,1,5.15,0,0,0,0.0333333239899075,1,3041,2994,240,240,16,5,5.19,-,0.03333333333,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 15:25:33,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,5892112,-,-,2018:06:05 15:25:33,a drawing of a tree,drawing%tree%bird%flower%white%horse%
AesthetikVerfall-1213n.jpg,2018:06:05 14:16:09,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,3.50000018908944,1,5.38046875,0,0,0,0.0250000016442728,1,3200,3223,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:16:09,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,8897591,-,-,2018:06:05 14:16:09,-,animal%water%wave%orange%surfing%board%yellow%riding%ocean%hot%large%man%dog%table%cake%laying%pizza%graffiti%white%
AesthetikVerfall-1201n.jpg,2018:06:05 14:12:43,3.50000018908944,0.0200000026308365,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,3.50000018908944,1,5.55625,0,0,0,0.0200000026308365,1,3176,3207,240,240,16,5,5.95,-,0.02,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:12:43,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,6595759,-,-,2018:06:05 14:12:43,-,old%sitting%piece%table%cake%laying%
AesthetikVerfall-1223n.jpg,2018:06:05 14:39:33,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,125,3.50000018908944,1,5.27890625,0,0,0,0.0250000016442728,1,3270,3270,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:39:33,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,6334668,-,-,2018:06:05 14:39:33,a tree with a mountain in the background,building%mountain%old%sitting%field%table%red%standing%man%covered%snow%door%large%holding%tree%cake%sign%train%hydrant%group%
AesthetikVerfall-1203n.jpg,2018:06:05 14:13:17,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,160,3.50000018908944,1,5.2046875,0,0,0,0.0250000016442728,1,3199,3199,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:13:17,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,5492995,-,-,2018:06:05 14:13:17,a close up of a door,building%orange%sitting%small%door%white%snow%old%green%street%water%standing%painted%blue%covered%yellow%red%man%room%train%window%cat%sign%
AesthetikVerfall-1321n.jpg,2018:06:07 13:42:50,3.29999994402518,0.0333333239899075,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,125,3.29999994402518,1,4.7359375,0,0,0,0.0333333239899075,1,3117,3093,240,240,16,5,4.45,-,0.03333333333,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:07 13:42:50,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,7143458,-,-,2018:06:07 13:42:50,a painting of a blue wall,blue%sitting%photo%painted%water%covered%painting%yellow%room%table%colorful%rain%black%old%hydrant%white%night%snow%fire%umbrella%graffiti%
AesthetikVerfall-1450n.jpg,-,2.80000033543011,0.0222222237060143,NIKON,E4300,-,-,100,2.80000033543011,0,-,0,0,0,0.0222222237060143,0,1453,1460,240,240,16,5,8,38,0.02222222222,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),NIKON,E4300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,753802,-,-,-,a piece of wood,building%wooden%sitting%table%piece%food%old%covered%board%brick%pizza%
AesthetikVerfall-1215n.jpg,2018:06:05 14:16:52,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,160,3.50000018908944,1,4.759375,0,0,0,0.0250000016442728,1,3223,3191,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:16:52,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,5623024,-,-,2018:06:05 14:16:52,a close up of a tree,tree%
AesthetikVerfall-1226n.jpg,2018:06:05 14:40:21,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,125,3.50000018908944,1,5.1265625,0,0,0,0.0250000016442728,1,3278,3246,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:40:21,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,4795961,-,-,2018:06:05 14:40:21,-,building%fire%old%sitting%many%table%bird%city%street%computer%woman%door%people%white%man%sign%room%hydrant%
AesthetikVerfall-1449n.jpg,-,2.80000033543011,0.0166666619949537,NIKON,E4300,-,-,100,2.80000033543011,0,-,0,0,0,0.0166666619949537,0,1493,1481,240,240,16,5,8,38,0.01666666667,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),NIKON,E4300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,956615,-,-,-,a close up of a yellow wall,building%sitting%yellow%pair%table%old%cut%laying%
AesthetikVerfall-1288n.jpg,2018:06:07 11:11:36,3.29999994402518,0.0333333239899075,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,400,3.29999994402518,1,3.09921875,0,0,0,0.0333333239899075,1,3324,3319,240,240,16,5,4.45,-,0.03333333333,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:07 11:11:36,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,7929809,-,-,2018:06:07 11:11:36,graffiti on a wall,building%graffiti%kite%colorful%flying%stone%
AesthetikVerfall-1260n.jpg,2018:06:05 15:25:52,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,3.50000018908944,1,5.28671875,0,0,0,0.0250000016442728,1,3025,3010,240,240,16,5,5.19,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 15:25:52,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,6074035,-,-,2018:06:05 15:25:52,a painting of a canyon,valley%outdoor%canyon%building%side%graffiti%painted%orange%painting%covered%tree%standing%old%red%yellow%white%man%sign%
AesthetikVerfall-1214n.jpg,2018:06:05 14:16:24,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,3.50000018908944,1,5.3140625,0,0,0,0.0250000016442728,1,3215,3207,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:16:24,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,6008624,-,-,2018:06:05 14:16:24,-,book%text%orange%table%birthday%man%painted%bird%old%large%riding%cake%
AesthetikVerfall-1204n.jpg,2018:06:05 14:13:32,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,3.50000018908944,1,5.52109375,0,0,0,0.0250000016442728,1,3192,3207,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:13:32,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,6052977,-,-,2018:06:05 14:13:32,a close up of a blue door,building%sitting%blue%bench%water%door%old%black%white%green%dirty%laying%
AesthetikVerfall-1224n.jpg,2018:06:05 14:39:50,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,125,3.50000018908944,1,5.2359375,0,0,0,0.0250000016442728,1,3270,3294,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:39:50,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,6437483,-,-,2018:06:05 14:39:50,-,cake%piece%sitting%table%orange%covered%old%man%large%field%red%white%fire%
AesthetikVerfall-1202n.jpg,2018:06:05 14:13:00,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,3.50000018908944,1,5.3296875,0,0,0,0.0250000016442728,1,3199,3184,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:13:00,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,5689499,-,-,2018:06:05 14:13:00,a pair of black shoes,sitting%black%dirty%lying%laying%white%pair%covered%old%cat%yellow%street%phone%
AesthetikVerfall-1289n.jpg,2018:06:07 11:12:26,3.29999994402518,0.0333333239899075,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,250,3.29999994402518,1,3.80625,0,0,0,0.0333333239899075,1,3539,3499,240,240,16,5,4.45,-,0.03333333333,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:07 11:12:26,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,5725390,-,-,2018:06:07 11:12:26,a close up of a tree,kite%tree%colorful%blue%man%
AesthetikVerfall-1341n.jpg,2018:06:07 13:50:24,4.49999999550119,0.0166666619949537,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,160,4.49999999550119,1,5.65390625,0,0,0,0.0166666619949537,1,3203,3211,240,240,16,5,9.13,-,0.01666666667,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:07 13:50:24,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,6630403,-,-,2018:06:07 13:50:24,graffiti on a wall,cake%yellow%sitting%water%graffiti%table%banana%man%rain%standing%
AesthetikVerfall-1227n.jpg,2018:06:05 14:40:41,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,125,3.50000018908944,1,5.1421875,0,0,0,0.0250000016442728,1,3286,3254,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:40:41,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,6631256,-,-,2018:06:05 14:40:41,-,outdoor%flying%yellow%orange%colored%white%blue%colorful%large%red%sunset%air%light%water%standing%group%airplane%plane%fence%field%
AesthetikVerfall-1225n.jpg,2018:06:05 14:40:03,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,3.50000018908944,1,5.36484375,0,0,0,0.0250000016442728,1,3286,3310,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:40:03,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,6308511,-,-,2018:06:05 14:40:03,a canyon with a mountain in the background,canyon%nature%mountain%valley%outdoor%covered%riding%man%orange%field%red%yellow%standing%white%
AesthetikVerfall-0986n.jpg,2018:05:27 20:18:29,3.29999994402518,0.0333333239899075,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,3.29999994402518,1,4.65390625,0,0,0,0.0333333239899075,1,3362,3365,240,240,16,5,4.45,-,0.03333333333,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:27 20:18:29,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,3608151,-,-,2018:05:27 20:18:29,a close up of a red door,building%red%sitting%man%yellow%side%street%old%door%black%fire%hydrant%riding%board%standing%doing%graffiti%white%cat%
AesthetikVerfall-1220n.jpg,2018:06:05 14:38:38,3.50000018908944,0.0250000016442728,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,160,3.50000018908944,1,5.040625,0,0,0,0.0250000016442728,1,3271,3239,240,240,16,5,5.95,-,0.025,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:06:05 14:38:38,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,Ästhetik Zerfall,-,JPEG,6701360,-,-,2018:06:05 14:38:38,a close up of a ramp,thing%pair%wooden%sitting%table%orange%man%old%ramp%umbrella%standing%rain%blue%riding%board%
Bleistift-0698n.jpg,2018:05:18 13:55:05,4.99999967114547,0.0125000008221364,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,160,4.99999967114547,1,6.08359375,0,0,0,0.0125000008221364,1,4012,2773,240,240,16,5,12.14,-,0.0125,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:18 13:55:05,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,4463799,-,-,2018:05:18 13:55:05,a drawing of a tree,drawing%snow%fence%
Bleistift-0710n.jpg,2018:05:18 14:05:28,4,0.0166666619949537,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,4,1,6.2515625,0,0,0,0.0166666619949537,1,2536,3396,240,240,16,5,7.89,-,0.01666666667,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:18 14:05:28,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,2243675,-,-,2018:05:18 14:05:28,a drawing of a book,text%book%drawing%
Bleistift-0712n.jpg,2018:05:18 14:07:29,4.99999967114547,0.0125000008221364,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,160,4.99999967114547,1,6.1578125,0,0,0,0.0125000008221364,1,4036,2843,240,240,16,5,12.14,-,0.0125,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:18 14:07:29,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,3205758,-,-,2018:05:18 14:07:29,a drawing of a person,drawing%
Bleistift-0445n.jpg,2018:05:12 17:23:42,4,0.0166666619949537,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,4,1,6.27890625,0,0,0,0.0166666619949537,1,2686,3515,240,240,16,5,7.89,-,0.01666666667,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:12 17:23:42,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,3349703,-,-,2018:05:12 17:23:42,a drawing on a necklace,drawing%necklace%white%
Bleistift-0707n.jpg,2018:05:18 14:03:16,4.49999999550119,0.0166666619949537,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,4.49999999550119,1,6.2046875,0,0,0,0.0166666619949537,1,3626,2717,240,240,16,5,10.55,-,0.01666666667,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:18 14:03:16,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,2729301,-,-,2018:05:18 14:03:16,a drawing of a person,drawing%table%
Bleistift-0696n.jpg,2018:05:18 13:53:58,4.99999967114547,0.0125000008221364,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,200,4.99999967114547,1,6.05625,0,0,0,0.0125000008221364,1,3989,2781,240,240,16,5,12.14,-,0.0125,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:18 13:53:58,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,4285870,-,-,2018:05:18 13:53:58,a close up of text on a white background,text%
Bleistift-0697n.jpg,2018:05:18 13:54:44,4.99999967114547,0.0125000008221364,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,200,4.99999967114547,1,6.05234375,0,0,0,0.0125000008221364,1,4005,2788,240,240,16,5,12.14,-,0.0125,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:18 13:54:44,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,4290374,-,-,2018:05:18 13:54:44,a drawing on a white surface,drawing%cake%old%snow%covered%white%
Bleistift-0699n.jpg,2018:05:18 13:55:26,4.99999967114547,0.0125000008221364,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,200,4.99999967114547,1,5.93515625,0,0,0,0.0125000008221364,1,4013,2757,240,240,16,5,12.14,-,0.0125,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:18 13:55:26,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,4214952,-,-,2018:05:18 13:55:26,a drawing of a person,text%drawing%
Bleistift-0709n.jpg,2018:05:18 14:04:29,4.49999999550119,0.0166666619949537,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,4.49999999550119,1,6.23984375,0,0,0,0.0166666619949537,1,3680,2718,240,240,16,5,10.55,-,0.01666666667,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:18 14:04:29,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,2574042,-,-,2018:05:18 14:04:29,a drawing of a person,drawing%
Bleistift-0691n.jpg,2018:05:18 13:50:24,4.49999999550119,0.0166666619949537,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,4.49999999550119,1,6.24375,0,0,0,0.0166666619949537,1,2544,3405,240,240,16,5,9.13,-,0.01666666667,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:18 13:50:24,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,2940119,-,-,2018:05:18 13:50:24,a drawing of a person,drawing%
Bleistift-0717n.jpg,2018:05:18 14:11:22,4.49999999550119,0.0166666619949537,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,4.49999999550119,1,6.290625,0,0,0,0.0166666619949537,1,2907,1936,240,240,16,5,9.13,-,0.01666666667,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:18 14:11:22,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,1633446,-,-,2018:05:18 14:11:22,a drawing of a person,text%drawing%
Bleistift-0711n.jpg,2018:05:18 14:06:46,4,0.0166666619949537,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,100,4,1,6.24375,0,0,0,0.0166666619949537,1,2552,3279,240,240,16,5,7.89,-,0.01666666667,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:18 14:06:46,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,2328194,-,-,2018:05:18 14:06:46,a drawing of a person,text%drawing%
Bleistift-0803n.jpg,2018:05:19 14:58:02,4.99999967114547,0.0125000008221364,SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,160,4.99999967114547,1,6.26328125,0,0,0,0.0125000008221364,1,2241,3276,240,240,16,5,12.14,-,0.0125,0,2,-,1,-,Adobe Photoshop Lightroom Classic 9.0 (Windows),SONY,DSC-WX220,-,4.5-44.5 mm f/3.3-5.9,-,-,-,-,-,-,-,-,2018:05:19 14:58:02,-,-,-,-,-,-,-,-,-,-,-,-,-,0231,-,-,-,-,-,-,-,-,-,JPEG,2319802,-,-,2018:05:19 14:58:02,a close up of an umbrella,umbrella%drawing%
